"id";"uri";"urlDocumentoPauta";"dataHoraInicio";"dataHoraFim";"situacao";"descricao";"descricaoTipo";"localExterno";"localCamara.nome";"localCamara.predio";"localCamara.sala";"localCamara.andar"
"59736";"https://dadosabertos.camara.leg.br/api/v2/eventos/59736";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1911058";"2020-07-09T15:24:01";"2020-07-09T17:53:02";"Encerrada";"55ª Reunião Técnica por videoconferência

Convidados

-- Dr. ARNOLDO DE SOUZA, Diretor Presidente da Associação Brasileira de Ozonioterapia - ABOZ;


-  Dra. ANA CRISTINA BARREIRA, Diretora Cientifica da ABOZ;


- Dra. WENDY FALZONI, Vice-Presidente Colégio Médico Brasileiro de Ozonioterapia - CMBO; e


- Dr. DONIZETTI DIMER GIAMBERARDINO FILHO, 1º Vice-Presidente do Conselho Federal de Medicina - CFM.";"Reunião Técnica";"";"Anexo II, Plenário 03";"";"";""
"59737";"https://dadosabertos.camara.leg.br/api/v2/eventos/59737";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1912104";"2020-07-09T14:45:29";"2020-07-09T21:48:56";"Encerrada";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"59738";"https://dadosabertos.camara.leg.br/api/v2/eventos/59738";"";"2020-07-09T12:55:00";"2020-07-09T14:45:00";"Encerrada";"Breves Comunicados";"Outro Evento";"";"Plenário da Câmara dos Deputados";"";"";""
"59735";"https://dadosabertos.camara.leg.br/api/v2/eventos/59735";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1911051";"2020-07-09T09:51:12";"2020-07-09T14:17:11";"Encerrada";"54ª Reunião Técnica por videoconferência

Convidados

- ELCIO FRANCO, Secretário Executivo, LUIZ OTÁVIO FRANCO DUARTE, Secretário de Atenção Especializada à Saúde - SAES/MS, ANGELO MARTINS DENICOLI, Diretor do Departamento de Monitoramento e Avaliação do SUS - DEMAS/SE/MS, e MARCELO BLANCO do Departamento de Logística em Saúde/MS

- CARLOS EDUARDO DE OLIVEIRA LULA  - Presidente do Conselho Nacional de Secretários de Saúde - CONASS, e LEONARDO VILELA, Consultor Técnico do CONASS

- WILAMES FREIRE, Presidente do Conselho Nacional de Secretarias Municipais de Saúde - CONASEMS.";"Reunião Técnica";"";"Anexo II, Plenário 03";"";"";""
"59728";"https://dadosabertos.camara.leg.br/api/v2/eventos/59728";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1909713";"2020-07-09T09:30:00";"";"Cancelada";"54ª Reunião Técnica por videoconferência

Convidados a confirmar";"Reunião Técnica";"";"Anexo II, Plenário 03";"";"";""
"59733";"https://dadosabertos.camara.leg.br/api/v2/eventos/59733";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1911485";"2020-07-08T15:54:09";"2020-07-08T21:28:30";"Encerrada";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"59732";"https://dadosabertos.camara.leg.br/api/v2/eventos/59732";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1911053";"2020-07-08T15:19:38";"2020-07-08T15:53:26";"Encerrada";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"59692";"https://dadosabertos.camara.leg.br/api/v2/eventos/59692";"";"2020-07-08T15:00:00";"";"Cancelada";"Guia Acessível para a Candidatura das Mulheres - Norte";"Painel";"";"Anexo II, Plenário 03";"";"";""
"59727";"https://dadosabertos.camara.leg.br/api/v2/eventos/59727";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1909712";"2020-07-08T10:01:21";"2020-07-08T13:01:25";"Encerrada";"53ª Reunião Técnica por videoconferência

Convidados

- ARNALDO CORREIA DE MEDEIROS, Secretário de Vigilância em Saúde do Ministério da Saúde, e ÉLEM CRISTINA CRUZ SAMPAIO, representando a Secretaria de Atenção Primária à Saúde;

- RIVALDO VENÂNCIO DA CUNHA, Coordenador de Vigilância em Saúde e Laboratórios de Referência da FIOCRUZ
;
- PEDRO HALLAL, Reitor da Universidade Federal de Pelotas e Coordenador do Inquérito Nacional do Ministério da Saúde

- EDSON APARECIDO, Secretário Municipal de Saúde de São Paulo

- PAULO GOES, Professor Associado da Universidade Federal de Pernambuco - UFPE; e

- SERGIO RODRIGUES AYRIMORAES SOARES, Superintendente de Planejamento de Recursos Hídricos da Agência Nacional de Águas - ANA.";"Reunião Técnica";"";"Anexo II, Plenário 03";"";"";""
"59854";"https://dadosabertos.camara.leg.br/api/v2/eventos/59854";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1923524";"2020-07-08T10:10:00";"2020-07-08T10:10:00";"Encerrada";"PL 0399/15";"Evento Técnico";"Plataforma Zoom";"";"";"";""
"59718";"https://dadosabertos.camara.leg.br/api/v2/eventos/59718";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1909711";"2020-07-07T15:18:45";"2020-07-07T19:30:38";"Encerrada";"52ª Reunião Técnica por Videoconferência

Convidados

- MARIA FERNANDA NOGUEIRA BITTENCOURT, Secretária-Executiva Adjunta do Ministério da Educação e CAROLINA CRISTINA MARTINS CAVALCANTE, Diretora de Programa

- LAURA SOUZA, Secretária de Estado da Educação de Alagoas, representando o Conselho Nacional de Secretários de Educação - CONSED

- LUIZ MIGUEL MARTINS GARCIA, Presidente da União Nacional dos Dirigentes Municipais de Educação -  UNDIME;

- AMABILE PACIOS, Conselheira do Fórum das Entidades Representativas do Setor de Ensino Superior Particular;

- HELENO MANOEL GOMES ARAÚJO FILHO, Presidente da Confederação Nacional dos Trabalhadores em Educação - CNTE

- JOÃO MARCELO BORGES, Diretor de Estratégia Política da TODOS pela Educação

- LUIS FERNANDO CORREIA, Médico Intensivista e Coordenador de Relações Institucionais do Hospital Samaritano do RJ; e

- HERMANO CASTRO, Diretor da Escola Nacional de Saúde Pública da FIOCRUZ.";"Reunião Técnica";"";"Anexo II, Plenário 03";"";"";""
"59725";"https://dadosabertos.camara.leg.br/api/v2/eventos/59725";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1910839";"2020-07-07T14:58:19";"2020-07-07T20:26:11";"Encerrada";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"59726";"https://dadosabertos.camara.leg.br/api/v2/eventos/59726";"";"2020-07-07T13:04:00";"2020-07-07T14:58:00";"Encerrada";"Breves Comunicados";"Outro Evento";"";"Plenário da Câmara dos Deputados";"";"";""
"59724";"https://dadosabertos.camara.leg.br/api/v2/eventos/59724";"";"2020-07-06T16:00:00";"";"Cancelada";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"60149";"https://dadosabertos.camara.leg.br/api/v2/eventos/60149";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1945678";"2020-07-03T14:00:00";"2020-07-03T17:00:00";"Encerrada";"Investigação, provas digitais, processo penal de audiências";"Evento Técnico";"Plataforma Zoom";"";"";"";""
"59720";"https://dadosabertos.camara.leg.br/api/v2/eventos/59720";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1908474";"2020-07-02T10:00:00";"";"Cancelada";"Evento Técnico requerido pelo deputado Pedro Cunha Lima (PSDB-PB)";"Evento Técnico";"";"Anexo II, Plenário 07";"";"";""
"59723";"https://dadosabertos.camara.leg.br/api/v2/eventos/59723";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1909466";"2020-07-01T15:08:39";"2020-07-01T19:38:14";"Encerrada";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"59722";"https://dadosabertos.camara.leg.br/api/v2/eventos/59722";"";"2020-07-01T14:23:00";"2020-07-01T15:08:00";"Encerrada";"Breves Comunicados";"Outro Evento";"";"Plenário da Câmara dos Deputados";"";"";""
"59710";"https://dadosabertos.camara.leg.br/api/v2/eventos/59710";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1908143";"2020-07-01T09:37:06";"2020-07-01T14:45:56";"Encerrada";"51ª Reunião Técnica por Videoconferência

Convidados


- MARIA AUGUSTA BERNARDINI, Diretora Médica da AstraZeneca Brasil, e JORGE MAZZEI, Diretor Executivo de Relações Corporativas, Regulatório e Acesso ao Mercado da AstraZeneca Brasil


- - NÍSIA TRINDADE LIMA, Presidente da Fundação Oswaldo Cruz - Fiocruz


- - SORAYA SOUBHI SMAILI, Reitora da UNIFESP


- DENIS MIZNE, Diretor-Executivo da Fundação Lemann;


- - CLAUDIO FERRARI,
Médico Oncologista e Diretor de Comunicação do Instituto D'Or de Pesquisa e Ensino - IDOR;


- - VIJAY RANGARAJAN, Embaixador Britânico no Brasil

- - CAMILE GIARETTA SACHETTI, Diretora  do Departamento de Ciência e Tecnologia da Secretaria de Ciência, Tecnologia, Inovação e Insumos Estratégicos em Saúde (DECIT/SCTIE/MS) do Ministério da Saúde.


- - MARCELO WADA - Diretor Substituto Departamento de Imunização e Doenças Transmissíveis, FRANCIELI FANTINATO e ADRIANA LUCENA, , do Programa Nacional de Imunização, da SVS do Ministério da Saúde

- GUSTAVO MENDES LIMA SANTOS - Representando a Anvisa.";"Reunião Técnica";"";"Anexo II, Plenário 03";"";"";""
"59712";"https://dadosabertos.camara.leg.br/api/v2/eventos/59712";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1909088";"2020-06-30T15:00:00";"2020-06-30T21:44:14";"Encerrada";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"59711";"https://dadosabertos.camara.leg.br/api/v2/eventos/59711";"";"2020-06-30T13:50:00";"2020-06-30T15:00:00";"Encerrada";"Breves Comunicados";"Outro Evento";"";"Plenário da Câmara dos Deputados";"";"";""
"59719";"https://dadosabertos.camara.leg.br/api/v2/eventos/59719";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1908490";"2020-06-30T11:25:27";"2020-06-30T15:56:58";"Encerrada";"Reunião Técnica por videoconferência

Convidados a confirmar

Subprocuradora-Geral da República CÉLIA REGINA SOUZA DELGADO - Coordenadora Nacional Finalística do Gabinete Integrado de Enfrentamento da Epidemia Covid-19 do MP Brasileiro;

FERNANDO DE MORAES REGO - Secretário Executivo da Câmara de Regulação do Mercado de Medicamentos da ANVISA;

ELCIO FRANCO - Secretário Executivo do Ministério da Saúde;

HEBER DOBIS BERNARDE, Consultor de Assistência Farmacêutica do Conselho Nacional de Secretários de Saúde - CONASS;

ELTON CHAVES - Assessor Técnico do Conselho Nacional de Secretarias Municipais de Saúde - CONASEMS

NELSON MUSSOLINI - Presidente do Sindicato da Indústria de Produtos Farmacêuticos - SINDUSFARMA,;


SERGIO MENA BARRETO - Presidente-Executivo da Associação Brasileira de Redes de Farmácias e Drogarias - ABRAFARMA

PAULO MAIA - Presidente Executivo da Associação Brasileira dos Distribuidores de Medicamentos Especializados, Excepcionais e Hospitalares - ABRADIMEX

MIROCLES CAMPOS VERAS NETO - Presidente da Confederação das Santas Casas de Misericórdia, Hospitais e Entidades Filantrópicas - CMB

Dr. BRENO SANTIAGO - Sociedade de Anestesiologia do Estado de Santa Catarina";"Reunião Técnica";"";"Anexo II, Plenário 03";"";"";""
"59709";"https://dadosabertos.camara.leg.br/api/v2/eventos/59709";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1908141";"2020-06-30T11:00:00";"";"Cancelada";"50ª Reunião Técnica por videoconferência

Convidados a confirmar";"Reunião Técnica";"";"Anexo II, Plenário 03";"";"";""
"59705";"https://dadosabertos.camara.leg.br/api/v2/eventos/59705";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1907361";"2020-06-30T10:07:00";"2020-06-30T11:25:56";"Encerrada";"Reunião com Secretário Especial da Cultura, senhor Mário Frias, para prestar esclarecimentos a respeito de suas metas e objetivos para a Cultura frente a sua nomeação para a referida pasta.




Evento Técnico requerido pelo deputado Alexandre Frota (PSDB-SP)";"Evento Técnico";"";"Anexo II, Plenário 07";"";"";""
"59690";"https://dadosabertos.camara.leg.br/api/v2/eventos/59690";"";"2020-06-29T15:10:00";"2020-06-29T16:39:00";"Encerrada";"Guia Acessível para a Candidatura das Mulheres - Sudeste";"Painel";"";"Anexo II, Plenário 03";"";"";""
"59695";"https://dadosabertos.camara.leg.br/api/v2/eventos/59695";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1906230";"2020-06-29T10:47:26";"2020-06-29T12:24:23";"Encerrada";"Debate Virtual: Transparência dos Gastos Públicos no Período da Pandemia.

O debate visa contribuir para o fortalecimento da transparência ativa e passiva dos gastos públicos, realizados neste período de enfrentamento da pandemia COVID-19 no Brasil, como um mecanismo de controle social.


O evento contará com a presença dos seguintes debatedores:

• Deputado Roberto de Lucena, Secretário de Transparência da Câmara dos Deputados;

• Deputada Carmen Zanotto (Cidadania/SC), Relatora da Comissão Externa de Ações Contra o Coronavírus na Câmara dos Deputados;

• Senador Confúcio Moura (MDB/RO), Presidente da Comissão Mista destinada a acompanhar a situação fiscal e a execução orçamentária e financeira das medidas relacionadas ao coronavírus (Covid-19); 

• Sandra Krieger, Conselheira do Conselho Nacional do Ministério Público;  

• Marcelo Chaves Aragão, secretário de controle externo da saúde no Tribunal de Contas da União;

• Fabrício Rocha, jornalista, chefe da Seção de Integração a Serviços Externos de Interação Social da Câmara dos Deputados na função de mediador.


Organização:
Secretaria da Transparência.";"Evento Técnico";"";"Anexo II, Plenário 06";"";"";""
"59706";"https://dadosabertos.camara.leg.br/api/v2/eventos/59706";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1908146";"2020-06-25T11:46:53";"2020-06-25T18:03:22";"Encerrada";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"59707";"https://dadosabertos.camara.leg.br/api/v2/eventos/59707";"";"2020-06-25T10:33:00";"2020-06-25T11:46:00";"Encerrada";"Breves Comunicados";"Outro Evento";"";"Plenário da Câmara dos Deputados";"";"";""
"59699";"https://dadosabertos.camara.leg.br/api/v2/eventos/59699";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1906929";"2020-06-25T09:51:37";"2020-06-25T13:55:10";"Encerrada";"Reunião Técnica por Videoconferência

Convidados:


- CHAO LUNG WEN, Professor da Faculdade de Medicina da Universidade de São Paulo (USP);

- EDUARDO CORDIOLI, Presidente da Comissão de Comunicação Digital da Federação Brasileira de Ginecologia e Obstetricia - FEBRASGO e Gerente Médico do Departamento de Telemedicina do Hospital Israelita Albert Einstein - HIAE;



- JEFFERSON GOMES FERNANDES - Representante da Associação Paulista de Medicina - APM;




- DONIZETTI DIMER GIAMBERARDINO FILHO, 1º Vice-Presidente do Conselho Federal de Medicina - CFM;



- JOSÉ LUCIANO MONTEIRO CUNHA - Coordenador do Comitê de Telemedicina da Associação Brasileira de Planos de Saúde - Abramge;

- LINCOLN FERREIRA, Presidente da Associação Médica Brasileira - AMB;



- RODRIGO RODRIGUES DE AGUIAR, Diretor de Desenvolvimento Setorial da Agência Nacional de Saúde Suplementar (ANS);



- ALDO VON WANGENHEIM, Coordenador Científico do Sistema Integrado Catarinense de Telemedicina e Telessaúde - Professor Titular da UFSC;

- MARIA CRISTINA MARINO CALVO, Coordenadora de Telessaúde do Sistema Integrado Catarinense de Telemedicina e Telessaúde e Professora Titular do Departamento de Saúde Pública da UFSC;





- JOSIER VILAR, Presidente da Iniciativa Fórum Inovação Saúde - FIS.";"Reunião Técnica";"";"Anexo II, Plenário 03";"";"";""
"59704";"https://dadosabertos.camara.leg.br/api/v2/eventos/59704";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1907578";"2020-06-24T16:35:31";"2020-06-24T19:50:06";"Encerrada (Final)";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"59696";"https://dadosabertos.camara.leg.br/api/v2/eventos/59696";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1906590";"2020-06-24T14:46:04";"2020-06-24T15:51:06";"Encerrada";"Cerimônia virtual de assinatura da parceria TV Câmara e ABL";"Evento Técnico";"";"Anexo II, Plenário 01";"";"";""
"59700";"https://dadosabertos.camara.leg.br/api/v2/eventos/59700";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1906928";"2020-06-24T14:24:24";"2020-06-24T18:27:29";"Encerrada";"Reunião Técnica por Videoconferência

Convidados:

Subprocuradora-Geral da República CÉLIA REGINA SOUZA DELGADO - Coordenadora Nacional Finalística do Gabinete Integrado de Enfrentamento da Epidemia Covid-19 do MP Brasileiro; e Subprocurador-Geral da República HINDEMBURGO CHATEAUBRIAND PEREIRA DINIZ FILHO.

MEIRUZE SOUSA FREITAS - Diretora Substituta da 4ª Diretoria da ANVISA;

ALESSANDRO GLAUCO DOS ANJOS VASCONCELOS -  Assessor Especial da Secretaria Executiva; SANDRA BARROS - Diretora do Departamento de Assistência Farmacêutica; e SONIA MARA LINHARES DE ALMEIDA - Coordenadora Substituta de Assistência Farmacêutica Básica - Representantes do Ministério da Saúde;



HEBER DOBIS BERNARDE, Consultor de Assistência Farmacêutica do CONASS;



PAULO NEI DA SILVA JÚNIOR, Coordenador-Geral de Estudos e Monitoramento de Mercado Substituto da Secretaria Nacional do Consumidor do Ministério da Justiça e Segurança Pública;



ANDREY VILAS BOAS DE FREITAS - Coordenador Geral de Análise Setorial e Advocacia da Concorrência da Secretaria de Advocacia da Concorrência e Competitividade do Ministério da Economia;


NELSON MUSSOLINI - Presidente do Sindicato da Indústria de Produtos Farmacêuticos - SINDUSFARMA,;



RENATO ALVES - Presidente do HIPOLABOR

LINCOLN LOPES FERREIRA - Presidente da Associação Médica Brasileira - AMB

MARCELO MAIA - Diretor presidente Futuro da Associação de Medicina Intensiva Brasileira - AMIB

ROGEAN RODRIGUES NUNES - Diretor Presidente da Sociedade Brasileira de Anestesiologia.";"Reunião Técnica";"";"Anexo II, Plenário 03";"";"";""
"59701";"https://dadosabertos.camara.leg.br/api/v2/eventos/59701";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1907400";"2020-06-24T11:22:08";"2020-06-24T16:33:25";"Encerrada (Final)";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"59703";"https://dadosabertos.camara.leg.br/api/v2/eventos/59703";"";"2020-06-24T10:21:00";"2020-06-24T11:32:00";"Encerrada";"Breves Comunicados (virtual)";"Outro Evento";"";"Plenário da Câmara dos Deputados";"";"";""
"59679";"https://dadosabertos.camara.leg.br/api/v2/eventos/59679";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1904039";"2020-06-24T10:06:00";"2020-06-24T13:09:12";"Encerrada";"Evento técnico requerido pela Dep. Benedita da Silva (PT-RJ)

Convidados:

1- Sr. Glademir Aroldi - Presidente da Confederação Nacional de Municípios (CNM)
2- Sra. Úrsula Vidal - Presidenta do Fórum de Secretários e Dirigentes Estaduais
3- Sr. Ney Carrasco - Presidente do Fórum de Secretários e Gestores de Cultura das Capitais e Municípios Associados
4- Sra. Arany Santana - Secretária de Cultura da Bahia
5- Sr. Fabiano Piúba - Secretário de Cultura do Ceará
6- Sra. Beatriz Araújo - Secretária de Cultura do Rio Grande do Sul 
7- Sr. Crispiniano Neto - Secretário de Cultura do Rio Grande do Norte
8- Sr. Pedro Vasconcellos - Secretário de Cultura de São Leopoldo, RS 
9- Sra. Claudia Leitão - Diretora do Observatório da Governança de Fortaleza e professora da Universidade Estadual do Ceará
10- Sra. Lia de Itamaracá - Mestra em Cultura e cantora  
11- Sra. Joana Munduruku - Mestra em História e chefe de gabinete da Federação do Povo Huni Kui no Acre- FEPHAC  Cultura
12- Sra. Fernanda Montenegro - Atriz 
13- Sra. Paula Lavigne - Representante do Procure Saber
14- Sr. Carlos Paiva - Especialista em Políticas Públicas e Gestão Governamental do Estado da Bahia
15- Sr. Miguel Jost - Professor e pesquisador de políticas culturais, doutor em estudos de literatura e cultura pela PUC-RIO";"Evento Técnico";"";"Anexo II, Plenário 07";"";"";""
"59689";"https://dadosabertos.camara.leg.br/api/v2/eventos/59689";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1905524";"2020-06-24T09:43:43";"2020-06-24T13:22:26";"Encerrada";"Reunião Técnica por Videoconferência

Convidado:

MARCOS CESAR PONTES - Ministro de Estado de Ciência, Tecnologia e Inovações";"Reunião Técnica";"";"Anexo II, Plenário 03";"";"";""
"59693";"https://dadosabertos.camara.leg.br/api/v2/eventos/59693";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1907078";"2020-06-23T15:02:53";"2020-06-23T20:02:21";"Encerrada (Final)";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"59698";"https://dadosabertos.camara.leg.br/api/v2/eventos/59698";"";"2020-06-23T13:03:00";"2020-06-23T14:31:00";"Encerrada";"Breves Comunicados (virtual)";"Outro Evento";"";"Plenário da Câmara dos Deputados";"";"";""
"59688";"https://dadosabertos.camara.leg.br/api/v2/eventos/59688";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1905522";"2020-06-23T11:10:25";"2020-06-23T14:05:43";"Encerrada";"Reunião Técnica por Videoconferência

Convidados:

- LINCOLN LOPES FERREIRA, Presidente da Associação Médica Brasileira - AMB;

- JOSÉ BENIZ, Presidente do Conselho Brasileiro de Oftalmologia - CBO;


- ROGÉRIO SCARABEL - Diretor-Presidente Substituto da Agência Nacional de Saúde Suplementar - ANS; e - PAULO ROBERTO VANDERLEI REBELLO FILHO, Diretor de Normas e Habilitação das Operadoras - ANS

- MARCO AURÉLIO FERREIRA, Diretor Executivo da Associação Nacional de Hospitais Privados - ANAHP e CAMILA ALMEIDA - Médica Infectologista e Consultora da ANAHP


- LUIZ FERNANDO C. SILVA - Superintendente da Federação Brasileira de Hospitais - FBH


- PAULO LOBO, Presidente da Comissão de Assuntos da AMB e do CFM da Sociedade Brasileira de Ortopedia e Traumatologia - SBOT


- BRUNO SOBRAL, Secretário Executivo da Confederação Nacional de Saúde -  CNSaúde


- JORGE LUIZ BORGES PETROS, Presidente da Associação de Clínicas e Consultórios Ortopédicos do Estado do Rio de Janeiro - ACCOERJ; 

- GABRIEL MASSOT, Repesentante da UNIMED e


- MARIA INEZ PORDEUS GADELHA, Chefe de Gabinete da Secretaria de Atenção Especializada à Saúde - SAES do Ministério da Saúde.";"Reunião Técnica";"";"Anexo II, Plenário 03";"";"";""
"60148";"https://dadosabertos.camara.leg.br/api/v2/eventos/60148";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1945605";"2020-06-22T14:00:00";"2020-06-22T17:00:00";"Encerrada";"Cooperação Jurídica Internacional - Rel. Parcial Dep. Santini";"Evento Técnico";"Plataforma Zoom";"";"";"";""
"59685";"https://dadosabertos.camara.leg.br/api/v2/eventos/59685";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1905236";"2020-06-19T15:03:00";"2020-06-19T17:03:00";"Encerrada";"1) DEP. ALICE PORTUGAL (BA) (Confirmada)
   Deputada Federal
   Câmara dos Deputados
2) DEP. ÂNGELA GARROTE (AL) (Confirmada)
   Deputada Federal
   Câmara dos Deputados
3) DEP. PROFESSORA DAYANE PIMENTEL (BA) (Confirmada)
   Deputada Federal
   Câmara dos Deputados
4) DEP. REJANE DIAS (PI) (Confirmada)
   Deputada Federal
   Câmara dos Deputados
5) DEP. TEREZA NELMA (AL) (Confirmada)
   Deputada Federal
   Câmara dos Deputados
6) JESSICA HOLL (Confirmada)
   Integrante
   Associação Visibilidade Feminina
7) JUDITH (Confirmada)
   Vereadora
   Câmara de Vereadores
8) JULIANA ALMEIDA (Confirmada)
   Prefeita
   Representante da Associação dos Municípios Alagoanos
9) PAULA BERNADELLI (Confirmada)
   Integrante
   Associação Visibilildade Feminina
10) PEDRO PRATA (Confirmado)
   Coordenador-Geral
   Escola de Gente";"Painel";"";"Anexo II, Plenário 03";"";"";""
"60147";"https://dadosabertos.camara.leg.br/api/v2/eventos/60147";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1945566";"2020-06-19T10:00:00";"2020-06-19T13:00:00";"Encerrada";"O processo penal contemporâneo e a prova digital";"Evento Técnico";"Plataforma Zoom";"";"";"";""
"59684";"https://dadosabertos.camara.leg.br/api/v2/eventos/59684";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1904784";"2020-06-18T14:27:08";"2020-06-18T17:15:02";"Encerrada";"Reunião Técnica por videoconferência

Tema: A Situação dos Pacientes Renais e das Clínicas de Hemodiálise diante da Pandemia por Covid-19

Convidados:

- Dr. MARCOS ALEXANDRE VIEIRA, Presidente da Associação Brasileira dos Centros de Diálise e Transplante - ABCDT;


- Dr. DANIEL CALAZANS, Vice-Presidente da Sociedade Brasileira de Nefrologia - SBN;


- Sr. HUMBERTO FLORIANO MENDES, Diretor de Comunicação da Federação Nacional das Associações de Pacientes Renais e Transplantados do Brasil  - FENAPAR;


- Sr. RODRIGO LACERDA, Assessor Técnico do CONASEMS; 


- Sr. LEONARDO VILELA, Consultor Técnico da CONASS;

- Sr. MARCIO IRITA HARO, Diretor Substituto do Departamento de Atenção Especializada e Temática - DAET/SAES/MS; e


- Sra. FLÁVIA AMARAL FREITAS, Consultora Técnica da Coordenação Geral de Atenção Especializada - CGAE/DAET/SAES/MS.";"Reunião Técnica";"";"Anexo II, Plenário 03";"";"";""
"59686";"https://dadosabertos.camara.leg.br/api/v2/eventos/59686";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1905838";"2020-06-18T15:04:13";"2020-06-18T19:53:13";"Encerrada (Final)";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"59666";"https://dadosabertos.camara.leg.br/api/v2/eventos/59666";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1903829";"2020-06-18T09:30:00";"";"Cancelada";"Reunião Técnica por Videoconferência

Convidados a confirmar";"Reunião Técnica";"";"Anexo II, Plenário 03";"";"";""
"59683";"https://dadosabertos.camara.leg.br/api/v2/eventos/59683";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1905128";"2020-06-17T14:55:56";"2020-06-17T21:13:18";"Encerrada (Final)";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"59680";"https://dadosabertos.camara.leg.br/api/v2/eventos/59680";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1904764";"2020-06-17T10:00:37";"2020-06-17T14:51:11";"Encerrada (Final)";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
